id,age,gender,race,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,credit_scores,annual_mileages,monthly_mileages
403810,65+,male,majority,10-19y,university,high,True,before 2015,True,False,10238,sedan,2,0,1,True,51.67360449400643,0.7128243408066132,11000.0,916.6666666666665
599464,16-25,female,majority,0-9y,high school,low,True,after 2015,False,False,32765,sedan,0,0,0,False,81.91073261776876,0.3364689593559845,12000.0,1000.0
569234,16-25,male,majority,0-9y,high school,very low,True,before 2015,True,False,10238,sedan,0,0,0,True,54.71276425689005,0.2946535579379924,11697.003206900365,974.750267241697
951842,40-64,male,majority,20-29y,university,high,True,before 2015,False,False,32765,sedan,8,1,0,False,4.078501343551809,0.4563708821483924,8000.0,666.6666666666666
34729,26-39,female,majority,10-19y,high school,medium,False,after 2015,True,True,10238,sedan,1,0,0,False,31.50082751897741,0.5448380735082949,13000.0,1083.3333333333333
299392,16-25,female,majority,0-9y,none,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,57.554950783110336,0.515812809602791,11000.0,916.6666666666665
930407,65+,male,majority,20-29y,high school,high,True,before 2015,True,True,10238,sedan,5,0,6,False,95.05939659311242,0.5670325638533684,11697.003206900365,974.750267241697
792654,40-64,female,majority,20-29y,university,high,False,after 2015,True,True,10238,sedan,1,1,0,False,85.91303597512335,0.6100105875736568,11000.0,916.6666666666665
902269,26-39,male,majority,10-19y,high school,very low,True,before 2015,False,True,10238,sedan,2,0,1,False,22.835561417884765,0.2300324127860236,14000.0,1166.6666666666667
881961,26-39,male,majority,10-19y,high school,high,True,after 2015,True,False,10238,sedan,1,0,1,False,22.01098300191635,0.6136255287801171,11697.003206900365,974.750267241697
637371,40-64,male,majority,10-19y,none,medium,True,before 2015,True,True,10238,sedan,2,0,5,False,20.117296711390072,0.515812809602791,9000.0,750.0
500299,26-39,female,majority,0-9y,university,high,True,after 2015,True,True,10238,sedan,0,0,0,False,92.24988963025032,0.6687110075744085,11000.0,916.6666666666665
18691,40-64,male,majority,10-19y,high school,high,True,before 2015,True,True,32765,sedan,3,0,0,False,85.26661531017206,0.6358873955472639,8000.0,666.6666666666666
157412,40-64,male,majority,20-29y,university,high,True,after 2015,False,True,10238,sedan,0,2,1,False,77.48834322529487,0.756751214146398,10000.0,833.3333333333335
174428,16-25,female,majority,0-9y,high school,medium,False,before 2015,True,False,10238,sedan,0,0,0,True,39.27351142242276,0.4772877789787569,14000.0,1166.6666666666667
874268,26-39,male,majority,10-19y,none,very low,False,after 2015,False,False,32765,sedan,1,0,1,False,50.43807042987668,0.2956674592939673,14000.0,1166.6666666666667
246721,26-39,female,majority,10-19y,university,high,True,before 2015,True,True,32765,sedan,1,0,0,False,46.43317447951529,0.4944237022374067,9000.0,750.0
640977,40-64,male,minority,20-29y,university,high,True,after 2015,True,True,10238,sedan,1,1,1,False,25.339810755937265,0.6591537948789903,13000.0,1083.3333333333333
173889,40-64,male,majority,0-9y,university,high,True,after 2015,False,False,92101,sedan,0,0,0,True,50.5028046148767,0.5976223043983767,19000.0,1583.333333333333
924311,16-25,male,majority,0-9y,high school,low,True,after 2015,False,False,32765,sedan,0,0,0,False,3.0496547852754463,0.4516660588847649,12000.0,1000.0
934558,65+,male,majority,20-29y,high school,medium,True,before 2015,True,True,10238,sedan,4,0,6,False,13.181037349745916,0.3030111934015117,10000.0,833.3333333333335
208928,26-39,female,majority,0-9y,high school,medium,True,after 2015,False,True,10238,sedan,0,0,0,False,88.65895961689462,0.6266431041870515,14000.0,1166.6666666666667
240407,16-25,female,minority,0-9y,high school,low,True,before 2015,False,True,32765,sedan,0,0,0,True,75.16797670314233,0.5253111108305094,8000.0,666.6666666666666
359057,65+,male,majority,20-29y,none,high,True,before 2015,True,True,10238,sedan,6,0,3,False,42.286840905908704,0.5155666970627903,11000.0,916.6666666666665
30482,65+,male,majority,30y+,none,medium,True,before 2015,True,True,10238,sedan,3,1,5,False,51.715036228387724,0.7155713344900813,6000.0,500.0
168954,26-39,male,majority,10-19y,high school,medium,True,before 2015,True,True,10238,sedan,1,0,2,False,36.999888595997746,0.44710735497244797,11000.0,916.6666666666665
178472,40-64,female,majority,10-19y,university,high,True,before 2015,False,False,92101,sedan,0,0,1,False,74.07798671606724,0.6695456052299447,9000.0,750.0
154179,40-64,male,majority,20-29y,university,high,True,before 2015,True,False,10238,sedan,0,0,4,False,78.41871792320795,0.5351397834821907,12000.0,1000.0
232363,26-39,female,majority,10-19y,high school,low,False,before 2015,False,True,32765,sedan,3,1,0,True,76.32851902031591,0.4016314373783455,9000.0,750.0
925114,40-64,female,majority,20-29y,high school,medium,True,after 2015,True,True,10238,sedan,1,2,7,False,72.26117248344495,0.4901700630176185,12000.0,1000.0
326989,26-39,female,majority,10-19y,university,high,False,after 2015,False,True,10238,sedan,1,0,2,False,20.450433869279586,0.5958198695827401,12000.0,1000.0
99527,26-39,male,majority,10-19y,university,medium,True,before 2015,True,False,10238,sedan,1,0,1,False,33.79699792404788,0.5418297585749775,11697.003206900365,974.750267241697
178135,26-39,male,majority,10-19y,university,medium,True,before 2015,True,False,92101,sedan,3,0,1,False,46.98454349836749,0.405137060644103,9000.0,750.0
25584,40-64,female,majority,10-19y,high school,high,True,after 2015,False,True,10238,sedan,1,0,0,False,33.079299142765564,0.5766424612518486,13000.0,1083.3333333333333
25908,16-25,female,majority,0-9y,none,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,75.49402001583292,0.3584014140447628,16000.0,1333.3333333333333
163134,40-64,female,majority,20-29y,high school,medium,True,before 2015,False,True,10238,sedan,4,0,2,False,32.935352424995465,0.4538238305384827,12000.0,1000.0
808000,26-39,male,majority,0-9y,university,high,True,after 2015,False,True,10238,sedan,0,0,0,False,13.823208678533714,0.4895004040886845,15000.0,1250.0
156590,40-64,female,minority,20-29y,university,high,True,before 2015,False,True,92101,sedan,3,1,0,False,39.90404520483041,0.5783736526432853,10000.0,833.3333333333335
190973,16-25,male,majority,0-9y,none,very low,False,before 2015,False,True,92101,sedan,0,0,0,True,97.99144327823805,0.4344338449489727,11000.0,916.6666666666665
359707,16-25,male,majority,0-9y,university,medium,True,before 2015,True,True,10238,sedan,0,0,0,False,22.58814129335759,0.5279117971505423,12000.0,1000.0
37519,65+,female,majority,0-9y,university,high,True,before 2015,True,True,32765,sedan,0,0,0,True,61.21586589432291,0.560541352496778,3000.0,250.0
202356,40-64,female,majority,10-19y,university,high,True,before 2015,True,True,10238,sedan,0,0,2,False,43.29730498397063,0.5963209220816913,12000.0,1000.0
822043,16-25,female,majority,0-9y,high school,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,7.102456764932662,0.3873153451347576,11000.0,916.6666666666665
838096,40-64,male,majority,20-29y,university,high,True,after 2015,False,False,32765,sedan,5,0,0,False,48.78766059980594,0.515812809602791,15000.0,1250.0
152285,26-39,male,majority,10-19y,high school,very low,False,after 2015,False,False,32765,sedan,5,0,0,True,70.21643286483125,0.4698074742971208,13000.0,1083.3333333333333
407888,16-25,female,majority,0-9y,none,very low,False,before 2015,False,False,32765,sedan,0,0,0,True,51.32199758278189,0.4676023520407617,12000.0,1000.0
301382,40-64,female,majority,0-9y,high school,high,True,after 2015,True,False,32765,sedan,0,0,0,True,87.21060637465811,0.6937274220289591,11697.003206900365,974.750267241697
496530,40-64,female,majority,20-29y,university,high,True,after 2015,False,False,10238,sedan,0,0,1,False,28.893701665758268,0.4317491297289276,16000.0,1333.3333333333333
693562,26-39,female,minority,0-9y,high school,low,True,before 2015,True,False,32765,sedan,0,0,0,False,8.624917130396492,0.3930785440575526,8000.0,666.6666666666666
523948,26-39,male,majority,10-19y,university,medium,True,before 2015,False,True,10238,sedan,1,0,0,True,93.6565611658006,0.445850120200294,14000.0,1166.6666666666667
816754,26-39,male,majority,10-19y,university,high,True,before 2015,True,True,10238,sedan,0,1,5,False,37.8196349528219,0.3857872483402234,10000.0,833.3333333333335
715219,16-25,male,majority,0-9y,none,medium,True,before 2015,False,False,32765,sedan,0,0,0,False,57.640555145363344,0.515812809602791,14000.0,1166.6666666666667
793710,40-64,male,majority,10-19y,high school,low,False,before 2015,False,True,10238,sedan,1,0,3,True,79.20031261301959,0.3778730013580099,12000.0,1000.0
999332,26-39,male,majority,10-19y,none,very low,True,before 2015,False,False,10238,sedan,0,0,1,False,32.43136638755806,0.250983078410022,13000.0,1083.3333333333333
188077,65+,female,majority,30y+,university,high,True,after 2015,True,False,32765,sedan,6,0,0,False,71.61645381776111,0.6527405676306117,9000.0,750.0
414428,26-39,female,majority,0-9y,none,very low,False,before 2015,False,True,32765,sedan,0,0,0,True,13.541884981782804,0.4171474102529754,8000.0,666.6666666666666
648631,26-39,female,minority,0-9y,none,low,True,before 2015,True,True,10238,sedan,0,0,0,False,29.129374720550533,0.4520812831975518,6000.0,500.0
883608,26-39,male,minority,0-9y,none,very low,True,before 2015,False,False,32765,sports car,0,0,0,True,14.47106361365199,0.28303976603449704,11697.003206900365,974.750267241697
736595,26-39,male,majority,10-19y,high school,medium,True,before 2015,False,False,10238,sedan,0,0,0,False,81.12305584013579,0.6300065973683402,13000.0,1083.3333333333333
396343,16-25,female,majority,0-9y,none,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,22.264923522678536,0.4881198548918551,12000.0,1000.0
706405,65+,male,majority,10-19y,high school,medium,True,before 2015,False,False,32765,sedan,4,0,0,True,71.74035554052101,0.4654205894960517,13000.0,1083.3333333333333
228528,26-39,male,majority,10-19y,high school,low,True,before 2015,False,False,10238,sedan,0,0,2,False,94.32983972456526,0.5067738717891079,16000.0,1333.3333333333333
333280,65+,male,majority,0-9y,university,high,True,before 2015,True,True,10238,sedan,0,0,0,False,52.777220906887706,0.5950136586473453,10000.0,833.3333333333335
434106,26-39,male,majority,10-19y,university,high,True,before 2015,True,True,32765,sports car,4,1,0,True,54.00291922606878,0.3926812226186767,8000.0,666.6666666666666
999478,26-39,male,majority,10-19y,high school,medium,True,before 2015,False,False,10238,sedan,0,0,1,False,46.1033568097812,0.5333875493537407,15000.0,1250.0
540120,16-25,male,majority,0-9y,university,low,True,before 2015,False,False,32765,sedan,0,0,0,True,32.58901433936428,0.4554049639762782,13000.0,1083.3333333333333
424713,40-64,female,majority,20-29y,high school,medium,True,before 2015,True,True,10238,sedan,0,0,1,False,47.56550309249171,0.4462008751123418,11000.0,916.6666666666665
321318,65+,male,majority,0-9y,university,high,True,before 2015,False,True,10238,sedan,0,0,0,True,60.28075322667594,0.5166673129274945,14000.0,1166.6666666666667
34569,40-64,male,majority,20-29y,university,high,True,after 2015,False,True,10238,sedan,5,0,5,False,98.59915721706595,0.5947339120751762,11000.0,916.6666666666665
960986,16-25,male,majority,0-9y,university,very low,True,before 2015,True,False,32765,sedan,0,0,0,True,93.77645593182244,0.2387489728812516,11697.003206900365,974.750267241697
652400,26-39,female,majority,10-19y,high school,low,True,before 2015,False,False,10238,sedan,0,0,0,False,86.2152958293122,0.515812809602791,16000.0,1333.3333333333333
73396,26-39,male,majority,0-9y,high school,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,88.91305357048581,0.2471184275923549,15000.0,1250.0
645088,26-39,female,majority,0-9y,university,medium,True,before 2015,True,True,10238,sedan,0,0,0,True,46.784918329204295,0.4971134271243003,11697.003206900365,974.750267241697
907794,16-25,male,majority,0-9y,high school,very low,False,before 2015,True,False,32765,sedan,0,0,0,True,65.74443271774648,0.3749356861592066,12000.0,1000.0
174879,40-64,female,majority,0-9y,university,high,True,after 2015,True,True,10238,sedan,0,0,0,False,89.50667229362142,0.7012597772312479,5000.0,416.66666666666674
53695,26-39,female,majority,10-19y,high school,high,True,after 2015,False,True,32765,sedan,2,0,0,False,39.295076499135305,0.5927026164666293,11000.0,916.6666666666665
764882,16-25,male,majority,0-9y,high school,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,96.17624783454687,0.3646084171276433,11697.003206900365,974.750267241697
938653,40-64,male,majority,20-29y,high school,medium,True,before 2015,False,True,10238,sedan,1,0,8,False,41.578606206918295,0.2988735861355635,11000.0,916.6666666666665
405291,40-64,male,majority,20-29y,none,medium,True,before 2015,True,True,32765,sedan,4,1,0,True,60.10826653932157,0.473999983920113,9000.0,750.0
847383,40-64,female,majority,20-29y,university,high,True,before 2015,True,True,32765,sedan,5,1,3,False,70.98047132723721,0.515812809602791,14000.0,1166.6666666666667
459822,26-39,female,majority,0-9y,university,high,False,before 2015,True,True,32765,sedan,0,0,0,False,95.05920130759384,0.5851967535022294,8000.0,666.6666666666666
748443,40-64,female,majority,20-29y,high school,medium,True,after 2015,False,False,32765,sedan,2,0,0,False,24.461627405226608,0.6373835703783101,13000.0,1083.3333333333333
153643,40-64,female,majority,20-29y,high school,medium,True,after 2015,False,True,10238,sedan,1,1,3,False,74.61309782386422,0.6941801207168878,12000.0,1000.0
592880,26-39,male,majority,10-19y,high school,medium,False,after 2015,False,True,10238,sedan,0,0,0,True,52.081558614408216,0.4584271899596414,17000.0,1416.666666666667
923414,16-25,female,majority,0-9y,high school,low,False,before 2015,True,True,10238,sedan,0,0,0,True,26.855714062064106,0.2933097901859789,8000.0,666.6666666666666
969407,40-64,female,majority,20-29y,high school,high,True,before 2015,True,True,10238,sedan,1,0,4,False,77.66068397963906,0.4869412364076045,12000.0,1000.0
708830,65+,male,majority,0-9y,university,high,False,before 2015,True,True,10238,sedan,0,0,0,True,55.22222801738465,0.5854859057934497,12000.0,1000.0
865371,16-25,female,majority,0-9y,university,low,True,before 2015,False,False,10238,sedan,0,0,0,True,66.09738206496758,0.4762313488935269,17000.0,1416.666666666667
204909,16-25,female,majority,0-9y,none,very low,False,after 2015,False,False,32765,sedan,0,0,0,True,32.2901068577901,0.3632019260006953,16000.0,1333.3333333333333
13877,65+,male,majority,10-19y,none,medium,True,before 2015,True,True,32765,sedan,1,0,2,False,48.127395182760495,0.5923712484738105,10000.0,833.3333333333335
971183,16-25,male,minority,0-9y,none,low,False,before 2015,True,True,32765,sedan,0,0,0,True,61.735425098806715,0.4031125996087703,7000.0,583.3333333333334
565356,26-39,female,majority,10-19y,high school,very low,True,before 2015,False,True,32765,sedan,2,1,0,True,40.4910814269844,0.4981216883745052,11697.003206900365,974.750267241697
81548,40-64,female,majority,20-29y,university,high,True,before 2015,False,True,92101,sedan,5,0,0,False,19.837253984770133,0.6557539885646227,12000.0,1000.0
776090,26-39,male,majority,10-19y,high school,medium,True,before 2015,True,True,10238,sedan,1,1,1,False,96.1640492315304,0.5564465612117491,9000.0,750.0
657437,26-39,male,majority,10-19y,none,low,False,before 2015,False,False,10238,sedan,0,0,0,False,51.146754004261744,0.1999177653736918,11697.003206900365,974.750267241697
412878,40-64,female,majority,10-19y,high school,high,True,after 2015,True,False,32765,sedan,0,0,1,False,73.39203702877005,0.5646160302496541,14000.0,1166.6666666666667
915119,40-64,female,majority,20-29y,high school,medium,True,before 2015,True,False,10238,sedan,1,1,0,False,41.10471935560581,0.4345567667763654,12000.0,1000.0
280870,16-25,male,majority,0-9y,high school,low,True,after 2015,False,True,10238,sedan,0,0,0,False,35.51317640257163,0.3235211152170167,11697.003206900365,974.750267241697
560714,26-39,female,majority,10-19y,none,very low,True,before 2015,True,True,32765,sedan,0,0,0,False,40.7164298467125,0.3548328860069311,9000.0,750.0
513543,65+,female,majority,30y+,high school,high,True,before 2015,False,True,10238,sedan,1,1,2,False,40.91966437856498,0.4827366070309057,11000.0,916.6666666666665
729096,26-39,female,majority,10-19y,high school,medium,True,after 2015,True,False,32765,sedan,0,0,0,False,54.418011594195356,0.5735528833585384,11000.0,916.6666666666665
807325,16-25,female,majority,0-9y,none,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,54.34698699813632,0.515812809602791,16000.0,1333.3333333333333
368643,40-64,male,majority,20-29y,university,high,True,before 2015,True,True,32765,sedan,2,0,4,True,49.71538158828717,0.4463351888977299,8000.0,666.6666666666666
905916,40-64,female,majority,0-9y,university,high,True,after 2015,True,True,32765,sedan,0,0,0,False,13.478578491743807,0.4553108506467289,5000.0,416.66666666666674
852233,65+,female,majority,20-29y,high school,medium,True,before 2015,True,True,10238,sedan,2,0,8,False,49.607547850053116,0.4202318593644112,11000.0,916.6666666666665
364755,26-39,female,majority,10-19y,none,very low,False,before 2015,True,True,10238,sedan,1,0,2,False,16.91039004206515,0.2638709817862523,11697.003206900365,974.750267241697
217068,65+,male,majority,30y+,university,high,True,before 2015,True,True,10238,sedan,4,1,9,False,12.613578629576516,0.4909724942222815,10000.0,833.3333333333335
257230,40-64,female,minority,20-29y,university,medium,True,before 2015,True,True,10238,sedan,1,0,0,False,93.26457173411677,0.4461930791702037,11000.0,916.6666666666665
406476,26-39,female,minority,10-19y,none,very low,True,before 2015,False,True,10238,sedan,0,0,0,False,60.495001314770434,0.4296243313540997,11000.0,916.6666666666665
401441,40-64,male,majority,20-29y,high school,high,True,after 2015,True,True,10238,sedan,2,1,0,False,65.94900581245842,0.5445719745347386,8000.0,666.6666666666666
898142,26-39,male,majority,10-19y,university,high,False,before 2015,True,True,32765,sedan,3,2,0,True,40.179367033336376,0.4954896401934541,7000.0,583.3333333333334
221675,26-39,male,majority,10-19y,university,low,False,before 2015,False,True,32765,sedan,3,0,3,True,90.89808919148642,0.3898977902841324,14000.0,1166.6666666666667
785763,16-25,female,majority,0-9y,none,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,63.79304895796655,0.5379441036112622,17000.0,1416.666666666667
769248,40-64,male,majority,20-29y,high school,high,True,before 2015,False,True,10238,sedan,3,0,1,False,76.91698695235873,0.6516496600100005,14000.0,1166.6666666666667
805148,16-25,female,majority,0-9y,high school,medium,True,before 2015,False,False,32765,sedan,0,0,0,False,36.85624690277138,0.5995107478403817,11000.0,916.6666666666665
256110,40-64,female,majority,0-9y,high school,high,True,before 2015,False,True,32765,sedan,0,0,0,True,96.00118808191256,0.5270890686072889,11697.003206900365,974.750267241697
159372,16-25,female,majority,0-9y,high school,low,True,before 2015,False,True,32765,sedan,0,0,0,False,82.0461290158315,0.508437363490692,9000.0,750.0
390441,26-39,male,majority,10-19y,university,medium,True,after 2015,True,False,92101,sedan,2,0,0,True,85.39484630145436,0.4909957303035646,14000.0,1166.6666666666667
556081,65+,male,majority,10-19y,none,high,True,before 2015,True,False,10238,sports car,3,0,1,True,17.219426742575433,0.5893226520579675,11697.003206900365,974.750267241697
396740,40-64,female,majority,10-19y,university,high,True,after 2015,True,True,10238,sedan,2,0,1,False,27.096320787121954,0.6911864135719332,9000.0,750.0
34082,16-25,male,majority,0-9y,university,low,False,before 2015,True,False,10238,sedan,0,0,0,True,28.56265996835771,0.3719649127678879,14000.0,1166.6666666666667
163235,40-64,male,majority,10-19y,high school,high,False,before 2015,False,False,32765,sedan,0,0,1,True,27.090922324687124,0.5979053031002317,12000.0,1000.0
130132,26-39,male,majority,10-19y,high school,very low,False,before 2015,False,False,92101,sedan,1,1,0,True,85.5408162104288,0.2537695780346572,15000.0,1250.0
139560,16-25,male,majority,0-9y,university,medium,False,before 2015,True,True,32765,sedan,0,0,0,True,3.188479520859212,0.5443925884826565,12000.0,1000.0
402924,26-39,female,majority,10-19y,university,low,False,before 2015,True,True,10238,sedan,2,0,0,True,7.609998898077429,0.5884675392032952,13000.0,1083.3333333333333
413274,26-39,male,majority,10-19y,high school,low,False,before 2015,True,True,32765,sedan,4,0,2,False,27.391487062990368,0.515812809602791,11697.003206900365,974.750267241697
764369,40-64,male,majority,20-29y,university,high,True,before 2015,True,True,10238,sedan,0,2,2,False,19.98729746494437,0.6984773297169328,15000.0,1250.0
510806,40-64,female,minority,10-19y,high school,low,True,before 2015,True,True,10238,sedan,0,0,3,False,23.18596138828484,0.515812809602791,10000.0,833.3333333333335
737210,16-25,female,majority,0-9y,university,medium,True,before 2015,True,True,32765,sedan,0,0,0,False,79.79431892533,0.5903723317210914,6000.0,500.0
708471,65+,female,majority,0-9y,high school,high,True,after 2015,False,True,10238,sedan,0,0,0,False,56.31265938920468,0.5541510770211692,12000.0,1000.0
473499,16-25,female,majority,0-9y,none,very low,True,before 2015,False,False,32765,sedan,0,0,0,True,0.5770661292967993,0.3263605561292131,11697.003206900365,974.750267241697
612859,26-39,male,majority,10-19y,university,low,True,before 2015,True,False,10238,sedan,1,0,1,True,42.93227657041953,0.4494195374335477,15000.0,1250.0
181205,65+,male,majority,30y+,none,medium,True,after 2015,True,True,10238,sedan,10,1,2,False,40.78849268503589,0.455399660620943,10000.0,833.3333333333335
677756,26-39,male,minority,10-19y,high school,low,False,after 2015,True,False,10238,sedan,2,1,1,True,11.39452694445435,0.4308870003600701,13000.0,1083.3333333333333
972892,40-64,male,majority,20-29y,high school,medium,True,before 2015,True,True,10238,sedan,1,0,3,False,67.61417886014571,0.6442098118504562,9000.0,750.0
363870,65+,female,majority,30y+,high school,high,True,after 2015,True,True,10238,sedan,4,1,4,False,70.20971883794911,0.7976873586272651,9000.0,750.0
730888,40-64,male,majority,20-29y,high school,high,True,before 2015,False,True,32765,sedan,4,0,1,False,72.08932190520977,0.615117089773629,9000.0,750.0
604985,40-64,female,majority,10-19y,university,high,True,after 2015,False,True,10238,sedan,1,1,0,False,72.8470945558592,0.6572904169685266,10000.0,833.3333333333335
458071,26-39,male,majority,0-9y,university,high,True,before 2015,True,True,32765,sedan,0,0,0,False,0.005282693229680113,0.4303346446522289,11000.0,916.6666666666665
987951,40-64,female,majority,20-29y,university,high,True,after 2015,True,True,10238,sedan,4,0,2,False,95.3920803846722,0.7828086436792089,8000.0,666.6666666666666
263459,40-64,male,majority,0-9y,university,medium,True,before 2015,True,True,10238,sedan,0,0,0,True,81.4208767054663,0.2911508701209556,11000.0,916.6666666666665
46149,40-64,male,majority,10-19y,university,high,True,before 2015,True,True,10238,sedan,2,1,2,False,90.39816965892851,0.7832878607386976,10000.0,833.3333333333335
125413,16-25,male,majority,0-9y,none,very low,True,before 2015,True,False,10238,sports car,0,0,0,False,1.5643295307434135,0.2837731929948115,16000.0,1333.3333333333333
927933,40-64,female,minority,10-19y,high school,medium,False,before 2015,False,True,10238,sedan,1,0,0,False,93.38587957857392,0.5309567255397415,15000.0,1250.0
635894,65+,male,majority,10-19y,high school,high,True,after 2015,True,True,10238,sedan,1,0,1,False,80.97885286881045,0.3902936364061164,11697.003206900365,974.750267241697
969222,16-25,male,majority,0-9y,none,low,False,before 2015,False,False,10238,sedan,0,0,0,True,83.72191429586988,0.2996650224835762,13000.0,1083.3333333333333
711566,16-25,female,majority,0-9y,university,medium,True,before 2015,True,True,10238,sedan,0,0,0,False,9.328738472196852,0.515812809602791,10000.0,833.3333333333335
36313,26-39,male,majority,10-19y,high school,low,False,before 2015,False,True,10238,sedan,1,0,0,True,73.87780289185977,0.5494459382415584,14000.0,1166.6666666666667
222134,40-64,female,majority,0-9y,high school,high,False,after 2015,True,True,32765,sedan,0,0,0,False,95.9916689642091,0.640486329666487,11697.003206900365,974.750267241697
253090,26-39,female,majority,10-19y,university,medium,True,before 2015,True,True,10238,sedan,0,0,0,False,67.85473414181607,0.539533013674284,11000.0,916.6666666666665
893372,40-64,female,majority,10-19y,university,high,False,after 2015,False,False,10238,sedan,1,0,2,False,57.056140462460654,0.3853517361901707,14000.0,1166.6666666666667
742796,16-25,male,majority,0-9y,none,very low,False,before 2015,False,False,32765,sedan,0,0,0,True,94.56296777489972,0.3660278989452595,13000.0,1083.3333333333333
139831,40-64,female,majority,0-9y,university,high,True,before 2015,True,True,32765,sedan,0,0,0,True,44.2937121734436,0.5559326927404381,8000.0,666.6666666666666
198178,26-39,male,majority,10-19y,university,high,True,before 2015,False,False,10238,sedan,2,0,0,False,59.92935663104787,0.5841954045163829,15000.0,1250.0
956991,26-39,female,majority,10-19y,university,high,True,after 2015,True,True,10238,sedan,1,0,1,False,47.63382934943662,0.6148706083882529,8000.0,666.6666666666666
735691,26-39,male,majority,10-19y,high school,very low,False,before 2015,False,False,10238,sedan,0,1,1,True,93.28462213602992,0.3505254148618004,16000.0,1333.3333333333333
967483,40-64,male,majority,20-29y,high school,medium,True,after 2015,False,False,10238,sedan,2,1,3,False,7.6084726765507265,0.643774905711156,14000.0,1166.6666666666667
804403,26-39,male,majority,10-19y,high school,low,False,before 2015,False,False,32765,sedan,4,0,0,True,50.11197008253482,0.515812809602791,13000.0,1083.3333333333333
865947,40-64,female,majority,10-19y,university,high,True,before 2015,True,True,32765,sedan,1,2,0,True,68.69524413854383,0.4619447260307458,7000.0,583.3333333333334
930270,40-64,female,majority,20-29y,high school,high,False,before 2015,True,True,92101,sedan,3,0,0,True,79.1906538422237,0.7161298671692884,10000.0,833.3333333333335
455923,26-39,female,majority,10-19y,university,medium,True,before 2015,True,True,10238,sedan,0,0,3,False,58.30186474441364,0.5940034089231788,11697.003206900365,974.750267241697
9519,40-64,female,majority,20-29y,university,high,False,before 2015,False,False,10238,sedan,3,1,2,False,90.89177441214541,0.5720686898452775,15000.0,1250.0
333079,65+,male,majority,30y+,high school,low,False,before 2015,True,True,10238,sedan,8,0,2,False,94.19914468838716,0.515812809602791,9000.0,750.0
937071,40-64,male,majority,20-29y,university,medium,True,before 2015,False,True,10238,sedan,2,1,2,False,6.431922319358352,0.4353109432968604,9000.0,750.0
42198,26-39,male,minority,10-19y,university,low,False,before 2015,False,True,10238,sedan,0,0,1,True,40.23705395413744,0.5554123081055184,13000.0,1083.3333333333333
660734,40-64,female,majority,20-29y,university,high,False,after 2015,False,False,10238,sedan,0,0,2,False,2.345902172115444,0.5369598510872825,14000.0,1166.6666666666667
647230,26-39,male,majority,10-19y,high school,very low,True,before 2015,False,False,10238,sedan,1,1,0,False,32.94166573744429,0.4859030683167008,14000.0,1166.6666666666667
553867,26-39,female,majority,10-19y,high school,medium,True,before 2015,False,True,10238,sports car,0,0,0,False,53.68682179706021,0.4245410220847362,11000.0,916.6666666666665
275092,65+,female,majority,30y+,high school,high,True,before 2015,True,True,10238,sports car,4,0,1,False,91.07949305099487,0.4788215913128315,14000.0,1166.6666666666667
534988,40-64,female,minority,10-19y,university,high,True,after 2015,True,True,32765,sedan,2,0,2,False,84.6554322465403,0.6710704950139322,6000.0,500.0
140186,40-64,male,majority,10-19y,high school,high,True,after 2015,True,True,32765,sedan,6,0,0,False,12.749972667198572,0.5187253040090152,8000.0,666.6666666666666
695203,26-39,female,majority,0-9y,high school,medium,False,before 2015,False,True,10238,sedan,0,0,0,True,9.303037474089573,0.5532095143612934,11000.0,916.6666666666665
955081,65+,female,majority,0-9y,university,high,True,after 2015,True,True,32765,sedan,0,0,0,False,58.92673387566671,0.768231230762985,11000.0,916.6666666666665
555926,16-25,female,majority,0-9y,high school,low,False,after 2015,True,True,32765,sedan,0,0,0,True,53.21179724587826,0.4478875309155912,8000.0,666.6666666666666
788253,16-25,female,majority,0-9y,none,very low,False,before 2015,False,False,32765,sedan,0,0,0,True,26.637764143002386,0.364249626269686,12000.0,1000.0
812388,40-64,female,majority,0-9y,high school,medium,True,before 2015,False,True,10238,sedan,0,0,0,False,89.94530845538353,0.590549784536155,13000.0,1083.3333333333333
533826,26-39,female,majority,0-9y,university,high,False,before 2015,False,True,10238,sedan,0,0,0,False,92.73664094615536,0.6841915403793802,14000.0,1166.6666666666667
908057,65+,male,majority,30y+,university,high,True,after 2015,True,True,10238,sports car,2,0,4,False,40.261143834016266,0.5157093846916319,11000.0,916.6666666666665
376457,40-64,female,majority,0-9y,high school,medium,False,before 2015,True,True,10238,sedan,0,0,0,True,89.03025571135203,0.6382596124731353,10000.0,833.3333333333335
760347,65+,female,majority,30y+,university,high,True,after 2015,True,True,32765,sedan,3,0,1,False,38.39488942629726,0.5302997451862774,11697.003206900365,974.750267241697
