id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,monthly_mileage
312594,65+,female,majority,30y+,high school,high,0.5532059243280549,True,before 2015,True,True,10238,7000.0,sedan,7,1,5,False,19.644131522278585,583.3333333333334
354598,26-39,male,majority,10-19y,none,low,0.3870634360404613,True,before 2015,False,False,10238,14000.0,sedan,0,0,1,False,61.38459450077243,1166.6666666666667
876350,26-39,female,majority,10-19y,university,high,0.6988969859155649,True,after 2015,True,True,10238,10000.0,sedan,0,0,0,False,8.771764171996432,833.3333333333334
696033,26-39,female,majority,0-9y,none,medium,0.4561463191124842,False,before 2015,False,False,10238,,sports car,0,0,0,True,39.15370996016292,
938,26-39,female,majority,10-19y,university,high,0.6092585539325299,True,after 2015,True,True,10238,10000.0,sedan,0,0,1,False,71.33217295012723,833.3333333333334
835204,26-39,female,minority,10-19y,high school,very low,0.2837353178716667,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,False,65.94232468499163,1083.3333333333333
311896,16-25,male,majority,0-9y,none,very low,0.4223724934319409,False,after 2015,False,False,92101,15000.0,sedan,0,0,0,True,62.47006694066079,1250.0
914290,40-64,female,minority,20-29y,university,high,0.7337299959348762,True,before 2015,False,True,10238,,sedan,1,0,2,False,28.25408636624436,
921114,40-64,female,majority,20-29y,high school,medium,,True,after 2015,False,True,10238,,sedan,1,0,2,False,37.8024949434402,
675338,65+,female,majority,0-9y,high school,high,0.5986285534053452,False,after 2015,True,True,10238,10000.0,sedan,0,0,0,True,10.294614470028618,833.3333333333334
16743,16-25,male,majority,0-9y,university,very low,0.3034428524310022,False,before 2015,True,False,10238,,sedan,0,0,0,True,71.9022820433601,
190201,40-64,male,majority,20-29y,university,high,0.6196882477228701,True,after 2015,True,True,10238,12000.0,sedan,3,0,1,False,50.38887967912735,1000.0
71379,65+,female,minority,0-9y,none,high,0.6243799247706784,True,before 2015,True,True,32765,8000.0,sedan,0,0,0,True,70.87656323456545,666.6666666666666
413288,26-39,female,majority,10-19y,none,low,0.3577836697288249,True,after 2015,False,True,10238,15000.0,sedan,1,0,0,False,24.894352479687278,1250.0
55974,16-25,female,majority,0-9y,high school,low,0.4527663380576861,False,before 2015,False,True,10238,12000.0,sedan,0,0,0,True,32.443822863506625,1000.0
609690,40-64,male,majority,10-19y,high school,high,0.5524818711385948,True,after 2015,True,True,10238,8000.0,sedan,1,0,4,False,33.42153372601147,666.6666666666666
481006,26-39,male,majority,10-19y,high school,high,0.8728811463356361,True,after 2015,True,True,10238,,sedan,1,1,3,False,2.57424097472162,
576932,16-25,female,majority,0-9y,university,low,0.3524008983182698,False,before 2015,False,True,32765,12000.0,sedan,0,0,0,True,34.10478728306236,1000.0
235062,16-25,female,majority,0-9y,none,very low,,True,before 2015,False,False,32765,13000.0,sedan,0,0,0,True,80.33045735180335,1083.3333333333333
349991,40-64,female,majority,20-29y,high school,medium,0.5350427762293599,True,before 2015,True,True,10238,,sedan,0,0,7,False,89.72984957497385,
395565,26-39,male,majority,10-19y,university,medium,0.5281785406323659,True,before 2015,True,True,10238,11000.0,sedan,0,0,0,False,51.821831563592745,916.6666666666666
179768,16-25,male,majority,0-9y,high school,medium,0.4573604150719343,True,after 2015,False,False,10238,13000.0,sedan,0,0,0,False,45.55016952192202,1083.3333333333333
779988,65+,male,majority,30y+,university,high,0.7485343389665761,True,after 2015,True,True,32765,9000.0,sedan,11,2,4,False,3.0824618699370254,750.0
540567,65+,male,majority,30y+,high school,high,,True,after 2015,True,True,10238,12000.0,sedan,4,2,7,False,87.92043375853827,1000.0
708418,65+,female,majority,30y+,high school,high,0.7379541562453047,True,after 2015,True,True,10238,11000.0,sedan,1,0,0,False,1.3010213425872719,916.6666666666666
848214,16-25,female,minority,0-9y,none,very low,0.1126311166194294,True,before 2015,False,True,10238,16000.0,sedan,0,0,0,False,94.47500802102118,1333.3333333333333
659166,40-64,male,majority,20-29y,none,medium,0.5571845090154689,True,before 2015,False,False,32765,14000.0,sedan,3,1,2,False,48.92162486880907,1166.6666666666667
424487,40-64,female,majority,20-29y,university,high,0.6281616833147726,True,after 2015,True,True,10238,10000.0,sedan,1,0,0,False,34.19344935747266,833.3333333333334
407674,26-39,male,majority,10-19y,none,low,0.3560409251402424,False,before 2015,False,True,10238,14000.0,sedan,2,0,0,True,92.421843484266,1166.6666666666667
38234,26-39,male,majority,0-9y,none,low,,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,2.4390993110096737,1250.0
494175,40-64,female,majority,20-29y,high school,medium,0.5074673210144917,True,before 2015,True,True,10238,11000.0,sedan,2,0,1,False,58.14248948690871,916.6666666666666
416306,26-39,female,majority,10-19y,high school,medium,0.6142580732736506,True,after 2015,True,False,10238,9000.0,sedan,0,0,1,False,54.89325244993376,750.0
404730,26-39,male,majority,10-19y,university,high,0.7319502229827478,True,after 2015,True,True,92101,10000.0,sedan,4,0,1,False,21.932040121138208,833.3333333333334
687350,40-64,female,majority,20-29y,university,high,0.6310092047446304,False,after 2015,True,True,10238,8000.0,sedan,3,1,2,False,42.88874313502106,666.6666666666666
572609,26-39,male,majority,10-19y,none,very low,0.4128149890162617,True,before 2015,False,False,10238,14000.0,sedan,0,0,1,False,65.22640059437703,1166.6666666666667
144961,16-25,female,majority,0-9y,high school,very low,0.3599976528793667,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,72.71311968819275,1250.0
857693,26-39,male,majority,10-19y,university,low,0.3650069332106529,True,before 2015,True,False,32765,12000.0,sedan,1,0,0,True,0.07168587065797816,1000.0
513025,40-64,female,majority,10-19y,high school,medium,0.5396323415270233,True,before 2015,True,True,10238,,sedan,2,0,1,False,93.68534300910153,
390171,26-39,male,majority,10-19y,university,high,0.5220359252993572,True,before 2015,True,False,32765,8000.0,sedan,2,0,1,False,16.45253723928124,666.6666666666666
491068,40-64,female,majority,10-19y,university,high,0.7213279029380302,True,after 2015,True,False,10238,13000.0,sedan,0,0,0,False,23.35804342223592,1083.3333333333333
42499,40-64,male,majority,20-29y,university,high,0.6511566171668921,True,before 2015,True,True,10238,9000.0,sedan,2,1,0,False,26.347344569384823,750.0
766112,40-64,male,majority,20-29y,university,high,0.7327782539533393,True,after 2015,False,False,10238,11000.0,sedan,3,1,4,False,3.782013655203531,916.6666666666666
993899,26-39,male,majority,10-19y,high school,low,,False,before 2015,False,True,92101,14000.0,sedan,0,0,2,True,12.305212359032492,1166.6666666666667
606287,16-25,female,majority,0-9y,high school,very low,,False,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,98.63499229441621,1250.0
983059,26-39,male,majority,10-19y,university,medium,0.4251164335448381,True,after 2015,True,False,32765,12000.0,sedan,2,1,0,False,31.521673737728605,1000.0
648791,26-39,male,majority,10-19y,none,low,0.3847184283110903,True,before 2015,False,True,32765,13000.0,sedan,2,0,2,True,11.530109033904933,1083.3333333333333
516100,65+,male,majority,20-29y,university,high,,True,before 2015,True,True,10238,8000.0,sedan,3,1,0,False,10.699126117462331,666.6666666666666
181879,40-64,female,majority,20-29y,high school,high,0.5147175993656143,True,before 2015,True,True,10238,,sedan,0,2,8,False,71.94599676699718,
855264,65+,female,majority,0-9y,university,high,0.6245493379924929,True,before 2015,False,True,32765,9000.0,sedan,0,0,0,True,85.45686640326409,750.0
258531,26-39,male,majority,10-19y,university,high,0.6205369152894323,True,after 2015,False,False,10238,15000.0,sedan,2,1,0,False,25.695229950846986,1250.0
752409,65+,male,majority,30y+,university,high,0.5035961534650459,True,after 2015,True,True,10238,9000.0,sedan,3,0,9,False,2.090951233523497,750.0
696617,26-39,male,majority,10-19y,university,high,0.6060706124264509,True,before 2015,False,True,32765,10000.0,sedan,3,1,1,False,22.30900184453558,833.3333333333334
53047,16-25,male,majority,0-9y,university,medium,0.4935440240364787,True,after 2015,True,True,10238,9000.0,sedan,0,0,0,False,5.651569079675733,750.0
421512,65+,female,minority,30y+,high school,high,0.5927750798163787,True,before 2015,True,True,10238,8000.0,sedan,7,0,5,False,10.339493663004152,666.6666666666666
468431,40-64,female,majority,10-19y,high school,high,0.7327708095390542,True,before 2015,True,True,10238,11000.0,sedan,0,0,0,False,43.15081198476424,916.6666666666666
905733,65+,female,majority,30y+,university,high,0.5414858094443581,True,after 2015,True,True,32765,11000.0,sedan,6,0,1,False,22.991837086163258,916.6666666666666
650901,16-25,male,minority,0-9y,none,very low,0.267993176420708,False,before 2015,False,False,10238,12000.0,sedan,0,0,0,True,51.59458785254234,1000.0
618914,65+,female,majority,10-19y,university,high,0.9141168589732092,True,before 2015,True,True,10238,7000.0,sedan,0,0,0,False,25.349375325719038,583.3333333333334
461297,26-39,male,majority,10-19y,university,high,0.5768986317766159,False,after 2015,False,False,10238,14000.0,sedan,3,0,2,False,94.05373011029477,1166.6666666666667
884798,26-39,male,majority,10-19y,high school,medium,0.5693098658760901,False,before 2015,True,True,10238,12000.0,sedan,3,0,2,False,90.59439679262645,1000.0
505857,16-25,male,majority,0-9y,high school,very low,0.3019639944771714,False,before 2015,True,False,32765,11000.0,sedan,0,0,0,True,56.6806105010466,916.6666666666666
408899,26-39,female,majority,10-19y,university,low,0.3944813850396012,False,before 2015,True,True,10238,10000.0,sedan,1,0,2,False,35.44239919873861,833.3333333333334
127862,26-39,male,majority,10-19y,high school,medium,0.4682312487922276,False,after 2015,False,True,10238,,sedan,1,0,3,False,38.114688203473555,
819418,16-25,male,majority,0-9y,university,high,0.6921640187049759,True,before 2015,True,True,10238,11000.0,sedan,0,0,0,True,41.185228314449695,916.6666666666666
775728,26-39,female,majority,10-19y,none,low,0.4535986009456058,True,before 2015,False,False,10238,13000.0,sedan,0,0,3,False,72.7579322134944,1083.3333333333333
84267,26-39,female,majority,10-19y,high school,medium,0.3512043838828384,True,before 2015,True,True,10238,12000.0,sedan,0,2,0,False,45.16389955188379,1000.0
469040,40-64,male,majority,20-29y,university,high,0.6304271900044401,True,before 2015,True,True,10238,10000.0,sedan,4,1,4,False,85.67299465058974,833.3333333333334
309375,26-39,male,majority,10-19y,none,low,0.218951233645045,True,before 2015,False,True,32765,11000.0,sedan,5,0,0,False,94.40947859303645,916.6666666666666
262143,26-39,male,majority,10-19y,high school,medium,0.3917680680723771,True,before 2015,False,True,10238,12000.0,sedan,3,0,0,False,33.59461533789339,1000.0
65734,40-64,female,majority,20-29y,high school,medium,,True,before 2015,True,True,10238,5000.0,sedan,1,0,3,False,56.06944813756801,416.6666666666667
774534,40-64,female,majority,0-9y,university,high,0.6987153928508014,True,before 2015,True,True,10238,11000.0,sports car,0,0,0,False,9.505653683256444,916.6666666666666
888643,26-39,male,majority,10-19y,none,low,0.5417354184194845,True,before 2015,False,False,32765,13000.0,sedan,1,0,1,True,20.0469047766359,1083.3333333333333
396999,16-25,male,majority,0-9y,university,medium,0.5632641347960722,True,after 2015,False,True,10238,10000.0,sedan,0,0,0,False,41.34657667101601,833.3333333333334
881057,26-39,female,majority,0-9y,university,high,0.4900382180251452,True,before 2015,True,True,32765,8000.0,sedan,0,0,0,True,20.620271590177886,666.6666666666666
629917,40-64,male,minority,20-29y,none,low,0.4649583506848421,True,before 2015,False,False,92101,13000.0,sedan,1,0,1,False,87.65604907887176,1083.3333333333333
947957,65+,female,majority,30y+,high school,high,0.7946711958481965,True,after 2015,True,True,10238,,sedan,1,0,1,False,15.828625605909806,
178059,16-25,male,majority,0-9y,university,medium,0.3289473490657828,True,before 2015,False,True,10238,16000.0,sedan,0,0,0,True,45.566082155309196,1333.3333333333333
221087,26-39,male,majority,10-19y,university,high,0.5718604960976794,True,after 2015,True,True,10238,9000.0,sedan,1,0,0,False,60.56992404598757,750.0
265268,40-64,male,majority,10-19y,none,medium,0.5156245113298513,True,before 2015,True,False,10238,12000.0,sedan,1,0,2,False,69.18639081608444,1000.0
903872,26-39,female,majority,10-19y,high school,low,,True,before 2015,False,False,32765,8000.0,sedan,0,1,0,False,38.306936972650675,666.6666666666666
293515,26-39,female,majority,10-19y,none,very low,0.2446175328711153,False,before 2015,True,True,10238,10000.0,sedan,4,0,3,False,86.90990687247286,833.3333333333334
911568,26-39,female,majority,10-19y,high school,high,,True,after 2015,False,False,10238,17000.0,sedan,0,0,0,False,56.831915107792554,1416.6666666666667
827988,16-25,male,majority,0-9y,none,very low,0.2065312321384864,False,before 2015,True,True,10238,10000.0,sedan,0,0,0,True,43.95077804475518,833.3333333333334
992127,40-64,male,majority,20-29y,university,high,0.5147764890373373,True,before 2015,False,False,32765,12000.0,sedan,10,4,2,True,6.724063405203662,1000.0
339353,16-25,female,majority,0-9y,none,very low,0.4327977014446128,True,before 2015,False,False,10238,16000.0,sedan,0,0,0,False,46.4689468445165,1333.3333333333333
412229,26-39,male,majority,10-19y,university,high,0.5784680141147303,True,before 2015,False,True,10238,11000.0,sedan,0,0,1,False,82.07358408157303,916.6666666666666
703214,26-39,male,majority,10-19y,university,high,0.6936394752701402,True,after 2015,False,False,32765,16000.0,sedan,2,0,0,False,61.45410182213155,1333.3333333333333
888318,40-64,female,majority,10-19y,none,low,0.5959348648028948,True,before 2015,False,True,10238,12000.0,sedan,0,1,1,False,83.21624537291183,1000.0
465392,40-64,female,majority,10-19y,high school,medium,0.3550503625572676,True,before 2015,True,True,10238,,sedan,2,0,1,False,49.401167059930565,
544902,26-39,female,majority,10-19y,high school,medium,0.4813564105275978,True,after 2015,False,False,32765,13000.0,sedan,0,0,2,False,11.846170509448184,1083.3333333333333
746630,40-64,male,minority,10-19y,university,high,0.4315957478314558,True,before 2015,True,False,10238,10000.0,sedan,1,1,4,False,1.363984583588107,833.3333333333334
833169,40-64,male,majority,0-9y,university,high,0.7144415394622058,True,after 2015,True,True,10238,8000.0,sedan,0,0,0,False,30.321954671859118,666.6666666666666
615882,26-39,female,majority,10-19y,none,very low,0.3982236375077561,True,before 2015,False,True,10238,9000.0,sedan,1,0,6,False,69.79904714977924,750.0
147053,16-25,male,minority,0-9y,none,very low,0.3763711867201547,True,before 2015,False,False,32765,,sedan,0,0,0,True,79.02599039416938,
138014,40-64,male,majority,10-19y,none,low,0.5177084166981522,True,before 2015,True,True,10238,12000.0,sedan,1,0,3,False,29.575283462032942,1000.0
16212,26-39,male,minority,10-19y,high school,very low,0.2738592348759809,False,after 2015,False,False,10238,14000.0,sedan,2,0,3,False,49.565392088324714,1166.6666666666667
280959,26-39,female,minority,0-9y,university,medium,0.6203870038206979,True,before 2015,True,True,10238,12000.0,sedan,0,0,0,True,42.111890443408164,1000.0
341096,40-64,male,majority,0-9y,none,low,0.5552446634739091,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,True,41.05227843514279,1083.3333333333333
397215,16-25,male,majority,0-9y,high school,very low,0.4202663705993406,True,before 2015,False,True,10238,14000.0,sedan,0,0,0,True,23.134871320015048,1166.6666666666667
308049,26-39,female,majority,10-19y,none,low,0.4973369704341458,True,before 2015,True,False,32765,9000.0,sports car,1,0,0,False,13.637110502945838,750.0
265048,26-39,female,majority,0-9y,high school,medium,0.5088666651138563,True,before 2015,False,True,10238,13000.0,sedan,0,0,0,False,19.668855823121312,1083.3333333333333
394054,16-25,female,majority,0-9y,university,low,0.4281752771016386,True,before 2015,False,False,92101,,sedan,0,0,0,True,5.53323871633461,
77759,26-39,female,majority,10-19y,none,very low,0.1931346926606078,False,before 2015,False,True,32765,9000.0,sedan,2,0,0,True,19.813074182357703,750.0
474734,65+,male,majority,30y+,university,high,0.6215520062421821,True,after 2015,True,True,32765,8000.0,sedan,10,0,2,False,0.9200897625379456,666.6666666666666
769810,65+,female,majority,10-19y,high school,high,,True,before 2015,True,True,10238,8000.0,sedan,2,0,0,False,62.72584006359783,666.6666666666666
868876,65+,male,majority,30y+,university,high,0.3256331426506953,True,before 2015,False,True,32765,15000.0,sedan,3,1,0,False,31.637540738768287,1250.0
842838,26-39,female,majority,10-19y,none,medium,0.5265182975837509,True,before 2015,False,False,32765,15000.0,sedan,1,1,0,False,97.31447114269086,1250.0
962697,65+,female,majority,10-19y,high school,medium,0.5604078461466384,True,after 2015,True,True,10238,10000.0,sedan,0,1,0,False,19.371705077629787,833.3333333333334
683505,40-64,female,majority,20-29y,university,high,0.7464614409921647,True,before 2015,False,False,32765,13000.0,sedan,1,0,0,False,34.58285703095939,1083.3333333333333
780656,40-64,female,majority,0-9y,high school,high,0.6133135383844626,True,before 2015,True,True,10238,,sedan,0,0,0,False,35.78411586415332,
519649,40-64,male,majority,10-19y,high school,low,0.5490455685362805,False,before 2015,False,True,32765,9000.0,sedan,2,0,0,True,0.845149606246054,750.0
399655,40-64,male,majority,0-9y,high school,medium,0.4505061921272441,True,after 2015,True,True,10238,11000.0,sedan,0,0,0,False,83.9207953039459,916.6666666666666
28652,65+,male,minority,30y+,university,high,,True,before 2015,True,True,32765,8000.0,sedan,11,0,3,False,3.199446014432472,666.6666666666666
424121,26-39,female,majority,0-9y,high school,medium,0.6273818133774601,False,after 2015,False,False,32765,12000.0,sedan,0,0,0,False,94.01798347292414,1000.0
896975,16-25,female,minority,0-9y,none,very low,,False,before 2015,False,True,10238,17000.0,sedan,0,0,0,True,89.20743510936207,1416.6666666666667
144463,16-25,female,majority,0-9y,none,very low,0.2391410461263522,False,before 2015,False,True,32765,9000.0,sedan,0,0,0,True,53.55219160859635,750.0
770040,65+,male,majority,30y+,university,high,0.4116860227080717,True,before 2015,True,True,10238,11000.0,sports car,4,2,4,False,54.35955749112921,916.6666666666666
27172,40-64,male,majority,20-29y,university,high,,True,before 2015,True,False,10238,12000.0,sedan,3,0,2,False,65.37779229561563,1000.0
675038,26-39,male,majority,10-19y,high school,medium,0.5349012775993369,True,after 2015,False,True,32765,,sedan,4,0,0,False,38.7050011934887,
471153,65+,male,majority,10-19y,university,high,0.5925500417320749,True,after 2015,True,True,10238,9000.0,sedan,3,0,6,False,64.72222833978554,750.0
840919,40-64,male,majority,20-29y,high school,high,0.5153144644286148,True,before 2015,True,True,10238,10000.0,sports car,6,0,3,False,4.476838868848687,833.3333333333334
917715,16-25,male,minority,0-9y,high school,low,0.4636783095824608,False,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,5.404762734972657,1250.0
102787,40-64,female,majority,20-29y,high school,medium,0.6249859920749561,False,before 2015,True,True,10238,13000.0,sedan,1,1,4,False,45.723041961954436,1083.3333333333333
736705,40-64,female,majority,20-29y,high school,high,0.5983665773949153,False,after 2015,False,False,10238,15000.0,sedan,3,0,0,False,54.96223011060349,1250.0
894809,26-39,female,majority,10-19y,high school,medium,0.6059139584387855,True,before 2015,False,True,10238,,sedan,0,0,0,False,88.7817640335819,
572200,40-64,female,majority,20-29y,high school,high,0.5558708125526728,False,before 2015,False,False,32765,11000.0,sedan,3,0,1,False,10.466063390789627,916.6666666666666
254017,40-64,female,minority,20-29y,university,high,0.5986280742743376,True,after 2015,True,False,32765,8000.0,sedan,3,1,0,False,82.26479271938894,666.6666666666666
446717,65+,male,majority,30y+,high school,high,0.5937567451172041,True,before 2015,True,True,10238,10000.0,sedan,2,1,4,False,21.004733729206958,833.3333333333334
383222,16-25,male,majority,0-9y,university,medium,0.3502694027084785,True,after 2015,False,True,10238,,sedan,0,0,0,False,39.408364851003185,
603,26-39,female,minority,10-19y,none,very low,,False,before 2015,False,True,10238,11000.0,sports car,1,0,0,False,31.66024348274129,916.6666666666666
323834,40-64,male,majority,10-19y,high school,high,0.2877153322616216,True,after 2015,False,True,32765,11000.0,sedan,2,2,2,True,40.0155272865399,916.6666666666666
792189,40-64,female,majority,20-29y,none,medium,0.5895170538383978,True,after 2015,False,True,32765,14000.0,sedan,1,0,0,False,15.049549807258556,1166.6666666666667
898565,16-25,female,majority,0-9y,university,medium,0.6091693713156574,True,before 2015,False,False,10238,17000.0,sedan,0,0,0,False,50.357007440355495,1416.6666666666667
200777,65+,male,majority,10-19y,university,high,0.6457550060669115,True,after 2015,True,True,32765,9000.0,sedan,2,0,0,False,80.16425898313673,750.0
878774,26-39,female,majority,0-9y,none,very low,,True,before 2015,True,True,10238,11000.0,sedan,0,0,0,False,44.153401037889694,916.6666666666666
267329,65+,female,majority,10-19y,high school,high,0.5423841707891541,True,before 2015,True,True,10238,10000.0,sedan,1,0,2,False,49.061357589819906,833.3333333333334
524391,26-39,male,minority,10-19y,high school,very low,0.4742852584320764,True,before 2015,False,False,10238,12000.0,sports car,1,0,3,False,84.87675852813142,1000.0
25415,16-25,male,minority,0-9y,none,very low,0.2550047453401925,False,before 2015,False,True,32765,10000.0,sedan,0,0,0,True,70.60581146380308,833.3333333333334
461865,26-39,female,majority,10-19y,none,low,0.5869521215796324,True,before 2015,True,True,32765,8000.0,sedan,2,1,1,False,49.04544085197847,666.6666666666666
489044,16-25,male,majority,0-9y,university,low,0.3801157582629854,True,before 2015,False,False,10238,17000.0,sedan,0,0,0,True,25.769564818917967,1416.6666666666667
434035,26-39,male,majority,0-9y,university,medium,,False,before 2015,True,True,10238,11000.0,sedan,0,0,0,True,88.49267468449666,916.6666666666666
614546,65+,female,majority,20-29y,university,high,0.6236973075026354,True,after 2015,True,True,10238,12000.0,sedan,1,0,1,False,57.702040169055834,1000.0
835797,40-64,female,minority,20-29y,none,low,0.5730940318096671,False,before 2015,True,True,32765,9000.0,sedan,3,1,1,False,22.11476101106934,750.0
710627,26-39,male,majority,10-19y,university,medium,0.5392829793820492,False,before 2015,False,False,10238,18000.0,sedan,1,0,0,True,26.911975263801036,1500.0
668461,26-39,male,majority,10-19y,high school,low,0.3422896888247775,False,before 2015,False,True,92101,10000.0,sedan,1,0,1,True,80.3133088936246,833.3333333333334
365540,65+,female,majority,10-19y,university,high,0.8590012411373771,True,after 2015,False,False,10238,15000.0,sedan,1,1,0,False,4.414556208745546,1250.0
226825,26-39,male,majority,10-19y,high school,low,0.4300932167127807,True,before 2015,True,True,10238,10000.0,sedan,1,2,1,False,99.20921870288201,833.3333333333334
714599,65+,male,majority,0-9y,university,high,0.6281501079631089,True,before 2015,False,True,10238,10000.0,sedan,0,0,0,True,13.035167971479177,833.3333333333334
639868,16-25,female,majority,0-9y,high school,very low,0.5161185977136185,False,before 2015,False,False,10238,16000.0,sedan,0,0,0,True,79.60685253969373,1333.3333333333333
317838,40-64,male,majority,10-19y,university,high,0.618652049923338,True,before 2015,True,True,10238,,sedan,1,1,1,False,39.47753167716829,
609588,65+,male,majority,30y+,university,medium,0.5002666804669273,True,after 2015,True,True,10238,9000.0,sedan,5,0,8,False,49.221618328746686,750.0
682324,40-64,female,majority,20-29y,university,high,0.504290459103591,True,before 2015,True,False,32765,9000.0,sedan,6,0,1,False,88.06505774645778,750.0
646277,26-39,female,majority,10-19y,university,low,0.4548048427285145,True,before 2015,False,True,92101,13000.0,sedan,2,0,0,True,41.291118958921324,1083.3333333333333
906621,26-39,female,majority,10-19y,high school,high,0.7203766079759821,True,after 2015,False,False,10238,17000.0,sedan,1,0,0,False,53.74937536732345,1416.6666666666667
587020,16-25,male,majority,0-9y,university,low,0.4326820822013205,True,before 2015,False,False,10238,14000.0,sedan,0,0,0,True,4.929966240916994,1166.6666666666667
298614,16-25,male,majority,0-9y,university,very low,0.4636031614256214,False,before 2015,False,False,32765,13000.0,sedan,0,0,0,True,0.23474738674531537,1083.3333333333333
737180,65+,male,minority,30y+,university,high,0.598755524847606,True,before 2015,True,True,10238,12000.0,sedan,4,1,8,False,24.47998730017259,1000.0
981486,16-25,male,majority,0-9y,high school,low,0.4469064435298361,False,before 2015,False,False,10238,,sedan,0,0,0,True,68.05830929187672,
630758,40-64,male,majority,20-29y,university,high,0.6114484647581202,True,before 2015,False,True,10238,11000.0,sedan,2,0,0,False,12.126489335913671,916.6666666666666
896224,65+,female,minority,30y+,high school,high,0.661958533171895,True,after 2015,False,True,10238,15000.0,sedan,4,0,2,False,11.376195880454942,1250.0
540542,65+,female,majority,30y+,high school,medium,0.5185590908783487,True,before 2015,False,False,32765,13000.0,sedan,2,0,0,True,41.096060803590326,1083.3333333333333
332300,16-25,female,majority,0-9y,high school,low,0.6075106301070271,False,before 2015,True,False,92101,9000.0,sedan,0,0,0,True,64.78370386082265,750.0
214421,65+,male,majority,30y+,high school,high,0.7188924365059262,True,before 2015,True,True,32765,12000.0,sedan,11,1,5,False,71.20719922479304,1000.0
625951,65+,male,majority,30y+,university,high,0.6007006392815524,True,after 2015,False,True,10238,16000.0,sedan,7,1,3,False,17.84506740983748,1333.3333333333333
240838,40-64,male,majority,20-29y,university,high,0.5726102177818728,True,before 2015,True,True,10238,13000.0,sedan,2,1,4,False,7.958814737204245,1083.3333333333333
631928,40-64,male,majority,20-29y,none,very low,0.4087056107983309,False,before 2015,False,True,10238,16000.0,sedan,1,1,3,False,94.03970339455442,1333.3333333333333
699611,16-25,male,majority,0-9y,high school,low,,True,before 2015,False,True,92101,,sedan,0,0,0,True,26.066638256210172,
769117,26-39,male,majority,0-9y,university,medium,0.4895382002631103,False,before 2015,False,False,10238,15000.0,sports car,0,0,0,False,85.33464976087238,1250.0
531938,26-39,female,majority,10-19y,university,medium,0.6883543989986876,False,after 2015,False,False,10238,,sports car,2,1,1,False,86.34914504628183,
132306,26-39,male,majority,10-19y,university,high,,False,after 2015,False,False,10238,17000.0,sedan,2,0,2,False,77.25225917625444,1416.6666666666667
283429,65+,male,majority,10-19y,none,low,0.4196906972513701,True,before 2015,True,True,32765,10000.0,sedan,3,3,0,False,16.88336066525701,833.3333333333334
944057,16-25,male,majority,0-9y,none,very low,0.2915625919498569,False,before 2015,False,True,32765,9000.0,sedan,0,0,0,True,82.18014592542004,750.0
834676,40-64,female,majority,20-29y,none,high,0.6795108153975999,True,after 2015,True,True,10238,10000.0,sedan,1,0,2,False,76.92505592415867,833.3333333333334
138861,26-39,male,minority,0-9y,high school,medium,0.463003266668667,True,before 2015,True,True,10238,8000.0,sedan,0,0,0,True,59.67229901062171,666.6666666666666
9627,26-39,male,minority,10-19y,high school,high,0.5578239717960888,True,after 2015,True,True,10238,7000.0,sports car,1,0,2,False,33.720203516895275,583.3333333333334
45398,26-39,female,majority,10-19y,high school,low,0.4138204352537412,True,before 2015,False,False,32765,,sedan,2,1,0,True,26.25086042665441,
362036,26-39,female,majority,10-19y,none,low,0.5172340131467813,False,before 2015,False,True,32765,9000.0,sedan,1,0,1,False,12.188921208035897,750.0
649444,26-39,female,majority,0-9y,university,high,0.6441370891244694,True,after 2015,True,False,10238,12000.0,sedan,0,0,0,False,50.975706690087144,1000.0
5017,65+,male,majority,20-29y,high school,high,0.5826338974357931,True,before 2015,True,True,92101,9000.0,sedan,4,0,1,False,58.52608755098465,750.0
683202,65+,male,minority,10-19y,high school,high,0.679535593605594,True,after 2015,True,True,10238,,sedan,2,0,1,False,35.93389905157872,
702804,40-64,male,majority,20-29y,university,high,0.737481662297617,True,before 2015,False,False,10238,11000.0,sedan,2,0,7,False,47.53590676808685,916.6666666666666
437952,40-64,female,majority,0-9y,university,high,0.5416312774019474,True,before 2015,True,True,10238,8000.0,sedan,0,0,0,False,36.35144573692667,666.6666666666666
712953,16-25,female,majority,0-9y,university,high,0.6257021054108537,True,after 2015,True,True,10238,10000.0,sedan,0,0,0,False,64.10060573207012,833.3333333333334
329742,16-25,female,majority,0-9y,high school,very low,0.321625427740078,False,before 2015,False,True,10238,10000.0,sedan,0,0,0,True,90.12592077965633,833.3333333333334
399727,65+,male,majority,30y+,none,low,0.3461614426192039,True,before 2015,False,True,32765,,sedan,8,0,2,False,16.39202620469449,
764405,26-39,male,majority,10-19y,high school,low,,False,before 2015,True,True,10238,10000.0,sedan,2,0,1,True,38.14088099031234,833.3333333333334
77566,26-39,female,majority,10-19y,university,medium,0.6094742693422459,False,before 2015,False,False,10238,,sedan,0,0,1,True,14.08686039508613,
